5380,"FREE YOUR SKIN","Schick","Aug 2008 Vol.211#2",186,35
5381,"Value Every Moment.","THE CHILDREN'S PLACE","Aug 2008 Vol.211#2",186,35
5382,"SEE THE DIFFERENCE","COVERGIRL","Aug 2008 Vol.211#2",186,35
5383,"THE ONE. THE ONLY.","BOTOX Cosmetic","Aug 2008 Vol.211#2",186,35
5384,"My Heart. My Life.","American Heart Association","Apr 1, 2012 Vol.109#7",186,89
5385,"BRUSH, FLOSS & RINSE.","Listerine/McNEIL-PPC, Inc.+REACH/Johnson &Johnson","Apr 1, 2012 Vol. 109#7",186,89
5386,"Passion For Innovation. Compassion For Patients.","Daiichi-Sankyo","Apr 1, 2012 Vol. 109#7",8,89
5387,"SELECTIVE. CORRECTIVE.","Samsa/Otsuka America Pharmaceutical, Inc.","Apr 1, 2012 Vol. 109#7",4,89
5388,"Love Your Life.","REDBOOK","Aug 2008 Vol. 211#2",11,35
5389,"THE SCIENCE OF REJUVENATION","VIVITE/Allergan, Inc.","Aug 2008 Vol. 211#2",186,35
5390,"Easy To Give. Protection To Live.","Heartgard Plus/Merial Ltd.","Aug 2008 Vol.211#2",186,35
5391,"The Premier Resource For Women And Healthcare Providers","NAMS(THE NA MENOPAUSE SOC)","Aug 2008 Vol.211#2",186,35
5392,"B_ _ _ _ Is Everywhere. You Just Have To Unwrap It.","bliss/Hershey's/The Hershey Co.","Aug 2008 Vol.211#2",53,35
5394,"Responsibility. What's Your Policy?","Liberty Mutual","Jan 19, 2012 Vol. 366#3",7,22
5395,"ONE COMPLETE SINGLE TABLET","COMPLERA/Gilead Sciences Inc.","Jan 19, 2012 Vol.366#3",4,22
5396,"Small. Simple. Smart.","Fluzone/Sanofi Pasteur","Feb 25, 2012 Vol.89 Issue 4",4,21
5397,"PROFESSIONAL PARTS PEOPLE","Reilly AUTO PARTS",,186,
5398,"Invented For Life.","BOSCH",,186,
5399,"Fly Smart","Avantair","Apr 4, 2012 Vol. CLLIX #78",186,92
5400,"INVESTING FOR A NEW WORLD","BLACKROCK","Apr 4, 2012 Vol. CLLIX #78",186,92
5401,"Moving With Confidence In The Real Estate Capital Markets.","CUSHMAN & WAKEFIELD CAPITAL MARKETS","Apr 4, 2012 Vol. CLLIX #78",186,92
5402,"The Intelligence Engine","FACTIVA","Apr 4, 2012 Vol. CLLIX #78",186,92
5403,"Your Global Investment Authority","PIMCO/Allianz","Apr 4, 2012 Vol. CLLIX #78",25,92
5404,"MEASURE UP","Timberland PRO SERIES","Dec 2009/Jan 2010",186,174
5405,"Real People. Real Service.","PexSupply","Dec 2009/Jan 2010",186,174
5406,"FOR THE TOUGHEST JOBS ON PLANET EARTH","GORILLA TOUGH/Gorilla Glue Co.","Dec 2009/Jan 2010",186,174
5407,"Repair. Remodel. Restore.","DREMEL MULTI-MAX","Dec 2009/Jan 2010",186,174
5408,"HARDWOOD FLOORS FOR LESS!","LUMBER LIQUIDATORS","Dec 2009/Jan 2010",186,174
5409,"Turn Here.","Fidelity Investments","Feb 13, 2012",25,127
5410,"Consulting. From The Inside Out.","Resources Global Professionals","Feb 13, 2012",186,127
5411,"We've Got You Under Our Wing","Aflac","Feb 13, 2012",7,127
5412,"THE FUTURE IS NOW. LET'S PUT IT TO WORK.","Cognizant/Cognizant Technology Solutions","Feb 13, 2012",186,127
5413,"Go _ _ _ _ _ _ _l. Go Like A Pro","National Car Rental","Feb 13, 2012",51,127
5414,"THE MOST AWARDED SUV EVER.","Jeep","Feb 13, 2012",32,127
5415,"Once You Stay, You'll Understand","THE BREAKERS","Feb 13, 2012",186,127
5416,"Specialists In Mobility","HOSPITAL FOR SPECIAL SURGERY","Feb 13, 2012",16,127
5417,"Protecting The World's Oceans","OCEANA","Feb 13, 2012",186,127
5418,"WE _ LOGISTICS","UPS","Feb 13, 2012",186,127
5419,"Reviews You Can Trust","Angie's List",,186,
5420,"Value In A Hurry","nason finishes/dupont",,186,
5421,"WALKING TOGETHER FOR STRONGER, HEALTHIER BABIES","march of dimes","Feb 13, 2012",186,127
5422,"Wherever You Find Business, You'll Find Us.","Union Pacific Logistics","Feb 13, 2012",186,127
5423,"BUILDING AMERICA","Union Pacific","Feb 13, 2012",186,127
5424,"Two Fragrances. One Love Story.","Soul 2 Soul","March 2012(75th Anniversary)",124,60
5425,"Life Better Served.","Hormel","March 2012(75th Anniversary)",186,60
5426,"Love Them Like Family. Feed Them Like Family.","Blue Buffalo Co., Ltd.","March 2012(75th Anniversary)",186,60
5427,"Slim.Fast! Who Has Time To Slim Slowly?","Slim.Fast/Unilever","March 2012(75th Anniversary)",186,60
5428,"Buy It For Looks. Buy it For Life.","MOEN","March 2012(75th Anniversary)",186,60
5429,"BREATHING WITH COPD IS NO SMALL THING.","SPIRIVA/Boehringer Ingelheim","March 2012(75th Anniversary)",4,60
5430,"CLOGS DISAPPEARING AT A DRAIN NEAR YOU.","LIQUID PLUMR","March 2012(75th Anniversary)",186,60
5431,"THE CLEAN YOU NEED AT A FRACTION OF THE COST","ARM & HAMMER","March 2012(75th Anniversary)",186,60
5432,"It Doesn't Get Better Than This.","Lunchables/Tree Top, Inc.","March 2012(75th Anniversary)",186,60
5433,"B_ _ _ Unleashes The Adventure.","Busy/Nestle S.A.","March 2012(75th Anniversary)",186,60
5434,"Live Life Comfortably.","LA-Z-BOY","March 2012(75th Anniversary)",186,60
5435,"Let's Make Today Great","kellogg's","March 2012(75th Anniversary)",186,60
5436,"It's Amazing What Soup Can Do.","Healthy Request/Campbell's/CSC BRANDS LP","March 2012(75th Anniversary)",186,60
5437,"Helps Restore Your Natural Ability To Lubricate","Premarin Vaginal Cream/Pfizer","Mar 2012(75th Anniversary)",4,60
5438,"STAY LIGHT. CRYSTAL LIGHT.","Cystal Light/Kraft Foods Glogal, Inc.","Mar 2012(75th Anniversary)",186,60
5439,"Mission For Health","Lysol/RB","Mar 2012(75th Anniversary)",186,60
5440,"Powerful Cold Medicine With A Heart.","Coricidin HBP/MSD Consumer Care, Inc.","Mar 2012(75th Anniversary)",4,60
5441,"Learn And Live","American Heart Association","Mar 2012(75th Anniversary)",186,60
5442,"Better Taste. Better Nutrition. Better Eggs.","EGG*LAND'S BEST","Mar 2012(75th Anniversary)",186,60
5443,"The Amazing Avocado","Avocados Mexico/Mexican Hass Avocado Importers Association","Mar 2012(75th Anniversary)",186,60
5444,"Be Inspired","pork","Mar 2012(75th Anniversary)",186,60
5445,"It's SMART To Compare","Omega Smart Super Krill","Mar 2012(75th Anniversary)",186,60
5446,"Winning The Fight Against Cancer, Every Day","Cancer Treatment Centers Of America","Mar 2012(75th Anniversary)",16,60
5447,"Care That Never Quits","Cancer Treatment Centers Of America","Mar 2012(75th Anniversary)",16,60
5448,"The Art Of Basic","Stacy's Pita Chips","Mar 2012(75th Anniversary)",23,60
5449,"Be More","PBS","Jan 2012(75th Anniversary)",186,60
5450,"WHAT WILL YOU Gain WHEN YOU LOSE?","Special K/Kellogg NA Co.","Jan 2012(75th Anniversary)",79,60
5451,"To US. It's Personal","Home Instead SENIOR CARE","Jan 2012(75th Anniversary)",186,60
5452,"My Heart. My Life.","American Heart Association","Jan 2012(75th Anniversary)",186,60
5453,"For A Shine That's Easy On The Eyes. And The Nose.","Swiffer Dust & Shinne/P&G","Jan 2012(75th Anniversary)",186,60
5454,"BRING OUT THE HEALTH WITHIN","BOIRON","Jan 2012(75th Anniversary)",186,60
5456,"Sensibly Sweet. Seriously Delicious.","Smucker's Sugar Free Preserves.","Jan 2012(75th Anniversary)",186,60
5457,"Silence Is Relief.","Delsym/RBI","Jan 2012(75th Anniversary)",4,60
5458,"Where Vegetables Are Delectable.","Hidden Valley Ranch","Jan 2012(75th Anniversary)",186,60
5459," Simply Because It Works","Almased","Jan 2012(75th Anniversary)",186,60
5460,"Laugh More.","TV LAND","Jan 2012(75th Anniversary)",186,60
5461,"The Secret To Instant Nasal Relief Is Simple.","Simply Saline","Jan 2012(75th Anniversary)",186,60
5462,"The World's Most Advanced Weight Loss Aid Ever Developed!","FASTIN/HI-TECH PHARMACEUTICALS, INC.","Jan 2012(75th Anniversary)",186,60
5463,"Teas That Fit Your Every Mood.","Twinnings Of London","Jan 2012(75th Anniversary)",104,60
5464,"It's Better Under The Umbrella","TRAVELERS",,7,
5465,"It's Where Life Happens","Better Homes & Gardens","Feb 2012 Vol. 90#2",11,2
5466,"UNFORGETTABLE MOMENTS","PANDORA","Feb 2012 Vol.90#2",39,2
5467,"Skin Science That Shows.","Eucerin","Feb 2012 Vol.90#2",186,2
5468,"Moving Forward","TOYOTA","Feb 2012 Vol.90#2",32,2
5469,"The Most Highly Recommended Bed In America","TEMPUR-PEDIC","Feb 2012 Vol.90#2",186,2
5470,"Honestly Sweet","truvia/The Truvia Co. LLC","Feb 2012 Vol.90#2",186,2
5471,"The Strongest Suction At The Cleaner Head","dyson ball","Feb 2012 Vol.90#2",186,2
5472,"Life's Better The M_ _ _ _W_ _.","MikyWay","Feb 2012 Vol.90#2",186,2
5473,"Feed The Senses.","Friskies/Nestle","Feb 2012 Vol.90#2",78,2
5474,"Caring Today For Seven Generations Of Tomorrow","Lorax/Seventh Generation, Inc.","Feb 2012 Vol.90#2",186,2
5475,"THE CHOICE OF ITALY","Barilla","Feb 2012 Vol.90#2",186,2
5476,"I'm lovin' it","McDonald's","Feb 2012 Vol.90#2",101,2
5477,"The Proven Weight Loss Plan That Really Satisfies","ATKINS","Feb 2012 Vol.90#2",186,2
5478,"Live Life In Style.","SILPADA","Feb 2012 Vol.90#2",39,2
5479,"_GGO  Simply Delicious","Eggo","Feb 2012 Vol.90#2",186,2
5480,"Your Moment. Your D_ _ _.","Dove/Mars, Inc.","Feb 2012 Vol.90#2",53,2
5481,"Go With Your Own Glow","Skin Cancer Foundation","Mar 2012 Vol.179#12",186,39
5482,"THE WONDERFUL WORLD OF MEETINGS","Disney Meetings","Mar 2012 Vol.179#12",186,39
5483,"INVEST WITH CONFIDENCE","T.RowePrice","Mar 2012 Vol.179#12",25,39
5485,"Allergy Tested. 100% Fragrance Free.","CLINIQUE","Feb 27, 2012 Vol.77#9",186,17
5487,"My Heart. My Life.","American Heart Association","Feb 27, 2012 Vol.77#9",186,17
5488,"Don't Coffee-Block Your Smile. Love The Foods That Stain.","Trident White/Kraft Foods","Feb 27, 2012 Vol.77#9",186,17
5489,"DELICIOUSNESS FOR ALL","Sun Chips/Frito-Lay North America, Inc.","Feb 27, 2012 Vol.77#9",186,17
5490,"IMPROVES THE LOOK AND FEEL OF YOUR HANDS IN 5 USES","DAWN HAND RENEWAL/P&G","Feb 27, 2012 Vol.77#9",186,17
5491,"Protecting The Stuff That Matters","Norton by Symantec","Feb 27, 2012 Vol.77#9",186,17
5492,"NOW BETTER THAN EVER","Vaseline/Unilever","Feb 27, 2012 Vol.77#9",186,17
5493,"NATURE'S VERY BEST INGREDIENTS","Ultra/The Nutro Company","Feb 27, 2012 Vol.77#9",186,17
5494,"The #1 Dentist Recommended Manual Toothbrush Brand For Kids","Oral-B/P&G","Feb 27, 2012 Vol.77#9",75,17
5495,"The Life Improvement Store","IKEA/Inter IKEA Systems B.V.","Mar 2012",186,10
5496,"For A Shine That's Easy On The Eyes. And The Nose.","Swiffer Dust & Shine/P&G","Mar 2012",186,10
5497,"Feed The Senses","Friskies/Nestle S.A.","Mar 2012",78,10
5498,"It's Time To Listen","AUTISM SPEAKS Inc.","Mar 2012",186,10
5499,"Love Them Like Family. Feed Them Like Family.","BLUE/Blue Buffalo Co., Ltd.","Mar 2012",78,10
5500,"DROP THE ITCH","SCALPICIN","Mar  2012",186,10
5502,"WHERE GOOD HABITS ARE DELICIOUS","CROCK COUNTRY","Mar 2012",186,10
5503,"The Real Way To Do Sweet!","C&H Light/Domino Foods, Inc.","Mar 2012",186,10
5504,"Feed Our Kids Well.","Ragu/Unilever","Mar 2012",186,10
5505,"Soup That Eats Like A Meal.","Campbell's CHUNKY","Mar 2012",186,10
5506,"A Truly Good Thing.","TruMoo","Mar 2012",186,10
5507,"Care That Never Quits.","Cancer Treatment Centers Of America","Mar 2012",16,10
5508,"Winning The Fight Against Cancer, Every Day","Cancer Treatment Centers Of America","Mar 2012",16,10
5509,"It Dosen't Get Better Than This.","LUNCHABLES/Oscar Meyer","Mar 2012",186,10
5510,"The Difference Is Indescribable","French's","Mar 2012",186,10
5511,"F_ _ _ _ _'s Stay-Fresh Can!","French's","Mar 2012",186,10
5512,"Keep'em Happy","FARM Rich/Rich Products Corporation","Mar 2012",186,10
5514,"PROVEN. POWERFUL.","Rituxan/Blogen Idec Inc.+Genentech USA, Inc.","Aug 26, 2010 Vol.363#9",4,22
5517,"Advancing Cancer Care In America","US Oncology","Aug 26, 2010 Vol.363#9",186,22
5519,"Every Physician Matters, Each Patient Counts.","Massachusetts Medical Society","Mar 10, 2011Vol.364#10",186,22
5520,"Where Physicians Find Jobs.","NEJM CAREER CENTER","Mar 10, 2011 Vol.364#10",186,22
5521,"RECOGNIZE THE RISKS. Realize The Consequences.","Otsuka America Pharmaceutical, Inc.","Mar 10, 2011 Vol.364#10",8,22
5522,"Think Beyond Start.","Pristiq/Pfizer Inc.","Mar 10, 2011 Vol.364#10",4,22
5523,"Say A_ _ _ _ _ _. Help Save Lives.","BAYER/Bayer HealthCare LLC","Oct 14, 2010 Vol.363#16",8,22
5524,"MEDICINE THAT MATTERS","Journal WATCH","Oct 14, 2010 Vol.363#16",186,22
5525,"Here With You.","Essentia Health","Oct 14, 2010 Vol.363#16",162,22
5527,"Well Beyond Medicine","GroupHealth","Oct 14, 2010 Vol.363#16",163,22
5528,"A Culture Like No Other","Greenwich Hospital","Oct 14, 2010 Vol.363#16",16,22
5529,"MEDICINE THAT MATTERS","Journal WATCH","Oct 14, 2010 Vol.363#16",11,22
5530,"TRAIN. TO THINK BEYOND.","St. George's University","Oct 14, 2010 Vol.363#16",111,22
5532,"CHANGING THE HORIZON OF HEALTHCARE","EmCare","Oct 14, 2010 Vol. 363#16",164,22
5533,"Accelerating Innovation Through Proven Experience","YourEncore","Oct 14, 2010 Vol.363#16",186,22
5534,"Be Connected. Be Inspired. Be A Catalyst.","Lilly","Oct 14, 2010 Vol.363#16",8,22
5535,"Every Physician Matters, Each Patient Counts.","Massachusetts Medical Society","Oct 14, 2010 Vol.363#16",186,22
5536,"Where Physicians Find Jobs.","NEJM CAREER CENTER","Oct 14, 2010 Vol.363#16",11,22
5537,"RECOGNIZE THE RISKS. Realize The Consequences.","Otsuka America Pharmaceutical, Inc.","Oct 14, 2010 Vol.363#16",8,22
5538,"Think Beyond Start","Pristiq/Pfizer","Oct 14, 2010 Vol.363#16",4,22
5539,"Say A_ _ _ _ _ _. Help Save Lives.","Bayer HealthCare LLC","Oct 14, 2010 Vol.363#16",8,22
5540,"Here With You.","Essentia Health","Oct 14, 2010 Vol.363#16",163,22
5541,"Invented For Life","BOSCH","Jun 2012 #223",186,175
5542,"Live Life Comfortably","LAZBOY","Jun 2012#223",186,175
5543,"No Bag. No Loss Of Suction.","dyson ball","Jun 2012#223",186,175
5544,"THE CLEAN YOU NEED AT A FRACTION OF THE COST.","ARM & HAMMER PLUS OXYCLEAN","Jun 2012#223",186,175
5545,"SAVOR THE GOOD LIFE.","Cuisinart","Jun 2012#223",186,175
5546,"The Magic Of M_ _ _'s",,"Jun 2012#223",31,175
5547,"Designed To Simplify","Whirlpool","Jun 2012#223",186,175
5548,"Sense And Simplicity","Philips","Jun 2012#223",186,175
5549,"Little Things That Work In A Big Way","Avery","Jun 2012#223",186,175
5550,"See Better. Live Better.","Alaway/BAUSCH+LOMB","Jun 2012#223",4,175
5551,"A Taste For Everyone.","Silk Fruit & Protein/WhiteWave","Jun 2012#223",186,175
5552,"SOUNDS NAUGHTY. BUT IT'S NOT.","Reddi Wip & Fruit/ConAgra Foods","Jun 2012#223",186,175
5553,"The Official Plate Of Logging On To Something Truly Social","Chinet/HUHTAMAKI, INC.","Jun 2012#223",186,175
5554,"Aloha In Every Bite.","KING'S HAWAIIAN","Jun 2012#223",186,175
5555,"B_ _ _ _ _ _ PLUS. IT'S PASTA, PERFECTED.","Barilla PLUS","Jun 2012#223",186,175
5556,"D_ _ _ _ Ultra Handles Even Your Heaviest, Messiest Meals.","Dixie Ultra/Dixie Consumer Products LLC","Jun 2012#223",186,175
5557,"ACCEPT NOTHING LESS","FRONTLINE Plus/Merial Ltd.","Jun 2012#223",186,175
5558,"Changing Litter For Good.","CAT'S PRIDE","Jun 2012#223",186,175
5559,"Live Life Fluently.","Rosetta Stone","Jun 2012#223",186,175
5560,"Born Better.","Ozarka/Nestle Waters N.A. Inc.","Jun 2012#223",186,175
5561,"The Real Way To Do Sweet.","C&H Light","Jun 2012#223",186,175
5562,"THE ONE MINUTE FLEA & TICK ROUTINE","Vectra 3D/Ceva Animal Health, LLC","Jun 2012#223",186,175
5563,"BONDS EVERYHTING SO YOU CAN CREATE ANYTHING.","E-6000/Eclectic Products","Jun 2012#223",186,175
5564,"Keeps Paint Out. Keeps Lines Sharp","FROGTAPE/ShurTech Brands, LLC","Jun 2012#223",186,175
5565,"THE ART OF DESIGN","MOVADO/movado group, inc.","May 2011",39,38
5566,"YOU'RE MORE THAN WELCOME","HYATT","May 2011",50,38
5567,"STAY DIFFERENT","Jumeirah","May 2011",50,38
5568,"Engineered For Men","IWC/SCHAFFHAUSEN","May 2011",39,38
5569,"Since 1891, Accuracy Under Adverse Conditions","BALL Watch","May 2011",39,38
5570,"It's Time To Just Let Go.","TradeWinds Island Resorts","May 2011",50,38
5571,"CELEBRATING HUMAN HEALING","AAOS(American Academy Of Orthopedic Surgeons)","Sep 7, 2010 Vol.153#5",186,176
5572,"Uncompromising Excellence. Commitment To Care","Carolinas HealthCare System","Sep 7, 2010 Vol.153#5",186,176
5573,"MULTAQ Partnership For Appropriate Care And Treatment","MPACT/sanofi aventis","Sep 7, 2010 Vol.153#5",4,176
5574,"Helping Doctors Help Patients","AMA","Sep 13, 2010 Vol.170#6",186,97
5575,"Unique Views On The Central Coast","Natividad MEDICAL CENTER","Sep 13, 2010 Vol.170#6",16,97
5576,"Every Life Deserves World Class Care.","Cleveland Clinic.","Sep 13, 2010 Vol.170#6",16,97
5577,"Making Cancer History","Banner MD Anderson Cancer Center","Sep 16, 2010 Vol.363#12",16,22
5578,"World Class Care  Anytime, Anywhere","NAVY MEDICINE","Sep 16, 2010 Vol.363#12",186,22
5579,"The Best Place To Be Your Best","Baptist Health South Florida","Sep 16, 2010 Vol.363#12",16,22
5580,"Where You Could Be","IASIS HEALTHCARE","Sep 16, 2010 Vol.363#12",186,22
5581,"The Health Plan With All The Pluses","MetroPlus","Sep 16, 2010 Vol.363#12",186,22
5582,"The Physician Advisor Company","HER(EXECUTIVE HEALTH RESOURCES)","Nov 17, 2010 Vol. 304#19",186,37
5583,"Using Evidence To Improve Care.","JAMAevidence","Nov 17, 2010 Vol.304#19",186,37
5584,"Cure. Care. Commitment","ADA(American Diabetes Association)","Nov 18, 2010 Vol.363#21",186,22
5586,"The Physician Advisor Company","HER(Executive Health Resources)","Nov 17, 2010 Vol.304#19",186,37
5587,"Using Evidence To Improve Care","JAMAevidence","Nov 17, 2010 Vol.304#19",186,37
5588,"Cure. Care. Commitment.","American Diabetes Association","Nov 18, 2010 Vol.363#21",186,22
5589,"THE PASSION TO LEAD.","ATLANTIC HEALTH","Nov 18, 2010 Vol.363#21",186,22
5590,"EXCEPTIONAL CARE. WITHOUT EXCEPTION.","BOSTON MEDICAL CENTER","Nov 18, 2010 Vol.363#21",16,22
5591,"Help And Hope","CANCERcare","Nov 18, 2010 Vol.363#21",186,22
5592,"Heal The Sick, Advance The Science, Share The Knowledge","MAYO CLINIC","Nov 18, 2010 Vol.363#21",16,22
5593,"Experience The Duke Experience","Duke University School Of Medicine","Nov 18, 2010 Vol.363#21",111,22
5594,"Excellence In Inpatient Care","NORTH FLORIDA ACUTE CARE SPECIALISTS","Nov 18, 2010 Vol.363#21",186,22
5595,"Premium Care. Personal Touch.","Emerson Hospital","Nov 18, 2010 Vol.363#21",16,22
5596,"Treating You Well.","Fallon Clinic","Nov 18, 2010 Vol.363#21",163,22
5597,"Protect Her Bones. Protect Her Breasts.","Evista/Lilly","Nov 18, 2010 Vol.363#21",4,22
5599,"World Class CareAnytime, Anywhere","NAVY MEDICINE","Nov 18, 2010 Vol.363#21",186,22
5600,"The Best Cancer Care. Anywhere.","Memorial Sloan-Kettering Cancer Care.","Nov 18, 2010 Vol.363#21",16,22
5601,"Finding Cures. Saving Children.","St.Jude Children's Research Hospital","Nov 18, 2010 Vol.363#21",16,22
5602,"See Blue.","University Of Kentucky","Nov 18, 2010 Vol.363#21",111,22
5603,"MEDICINE Of THE HIGHEST ORDER.","UNIVERSITY of ROCHESTER MED CEN","Nov 18, 2010 Vol.363#21",16,22
5604,"CELEBRATING 20 YEARS OF FRIENDSHIP AND JOBS","BEST BUDDIES","Apr 28, 2011 Vol.364#17",186,22
5605,"LIFECHANGINGMEDICINE","UPMC","Apr 28, 2011 Vol.364#17",111,22
5606,"LEADS TO YOUR RESULTS","practiceMatch","Apr 28, 2011 Vol.364#17",186,22
5607,"Where You Could Be.","IASIS HEALTHCARE","Apr 28, 2011 Vol.363#17",186,22
5608,"It's Where Life Happens","Better Homes & Gardens","Mar 2012 Vol.90#3",11,2
5609,"A REVELATION IN EVERY CUP","Green Mountain Coffee","Mar 2012 Vol.90#3",28,2
5610,"MASTER SWISS CHOCOLATE SINCE 1845","Lindt","Mar 2012 Vol.90#3",53,2
5611,"Be Colorful","Vera Bradley","Mar 2012 Vol.90#3",186,2
5612,"The Helpful Place","ACE","Mar 2012 Vol.90#3",31,2
5613,"NOW BETTER THAN EVER","VASELINE","Mar 2012 Vol.90#3",186,2
5614,"THE NEW REALISM","IdealEdge/FORMICA","Mar 2012 Vol.90#3",186,2
5615,"That Was Easy","STAPLES","Mar 2012 Vol.90#3",31,2
5616,"Now Messes Will Fear You.","Windex Multi-Surface","Mar 2012 Vol.90#3",186,2
5617,"It Pays To _iscover","Discover","Mar 2012 Vol.90#3",52,2
5619,"Life's Better The M_ _ _yWay","MilkyWat","Mar 2012 Vol.90#3",53,2
5620,"CLOGS DISAPPEARING AT A DRAIN NEAR YOU.","LIQUID PLUMR","Mar 2012 Vol.90#3",186,2
5621,"Keep'em Happy","Farm Rich","Mar 2012 Vol.90#3",186,2
5622,"The Magic Of M_ _ _'S","Macy's","Mar 2012 Vol.90#3",31,2
5623,"FEARLESSNESS. APPLY DAILY","Secret OUTLAST","Mar 2012 Vol.90#3",186,2
5624,"Happiness Is Simple","Lay's","Mar 2012 Vol.90#3",186,2
5625,"The Difference Is Indescribable","French's Fried Onions","Mar 2012 Vol.90#3",186,2
5626,"The Real Way To Do Sweet!","C&H Organic Agave Nectar","Mar 2012 Vol.90#3",186,2
5627,"Mission For Health","Lysol","Mar 2012 Vol.90#3",186,2
5628,"Where Family Comes First","Family Circle","Aug 2011",11,10
5629,"IT'S TIME FOR BETTER WEB VIDEOS. IT'S TIME TO TAB","Galaxy Tab/Samsung","Aug 2011",186,10
5630,"MAKE IT GREAT","Microsoft Office 2010","Aug 2011",186,10
5631,"CHALLENGE WHAT'S POSSIBLE","OLAY","Aug 2011",186,10
5632,"The Wheels Of American Business","CalArk",,186,
5633,"Experience The Good Feeling Of Clean","WEIMAN","Nov 2009",186,74
5634,"LUNCH THEIR TUMMY RIGHT","Lunchables","Nov 2009",23,74
5635,"America's #1 Trusted Baking Soda Brand.","ARM & HAMMER","Nov 2009",186,74
5636,"BETTER THAN EVER","Campbell's Chunky/CSC BRANDS LP","Nov 2009",23,74
5637,"Sausage Is All We Do","Johnsonville/Johnsonville Sausage, LLC","Nov 2009",23,74
5638,"Have A Happy Period. Guaranteed.","Always Infinity/P&G","Nov 2009",186,74
5639,"Gets The Tough Stains Out The First Time!","OxiClean/Church & Dwight Co., Inc.","Nov 2009",186,74
5640,"Happy Starts Here.","French's Fried Onions/Reckitt Benckiser Inc.","Nov 2009",186,74
5642,"There's Strength In Knowledge","KNOWMYBONES/AMGEN","Nov 2009",186,74
5643,"Powerful. Natural. Intelligent.","steamfast","Nov 2009",186,74
5644,"Everybody's Happy When It's Hungry _ _ _ _.","Hungry Jack/J.M.Smucker Company",,23,
5645,"Feed Our Kids Well.","Ragu/Unilever","Nov 2009",186,74
5646,"START RIGHT. START HERE.","True Value","Nov 2009",186,74
5647,"MASTER OF ALL THINGS HARDWARIAN","True Value","Nov 2009",186,74
5648,"Buy It For Looks. Buy It For Life.","MOEN","Nov 2009",186,74
5649,"Always Baked. Never Fried.","Kellogg's Pop Tarts","Nov 2009",186,74
5650,"REAL DOGS EAT MEAT","ALPO/Nestle","Nov 2009",78,74
5651,"THE STRONGEST PAPER PLATE YOU CAN BUY","DIXIE ULTRA/Dixie Consumer Products LLC","Nov 2009",186,74
5652,"HARNESSING THE POWER OF NATURE.","ARM & HAMMER ESSENTIALS","Nov 2009",186,74
5653,"Love Them Back","Cesar/Mars","Nov 2009",186,74
5654,"HELP RELIEVE AND RESTORE WHAT'S YOURS.","PREMARIN/Wyeth","Nov 2009",4,74
5655,"It's A Breath Of Fresh Air","Febreze","Nov 2009",186,74
5656,"For People Like You.","AARP","Mar-Apr 1996",186,133
5657,"PARTNERS FOR THE NEXT PART OF YOUR LIFE.","AARP","Mar-Apr 1995",186,133
5658,"The Drugstore At Your Door","AARP PHARMACY SERVICE.","Apr-May 1994",186,133
5659,"INGENUITY AT WORK.","ABB","Nov 15, 1999 Vol.164#12",186,127
5660,"The Horse World's Most Trusted Name.","ABSORBINE","Sep 1995",186,139
5661,"For Life.","Abu Garcia","Jul/Aug/Sep 1997 Vol.10#5",186,177
5662,"Setting The Standards For Safer Boating.","ABYC","Oct 1996 Vol.178#4",186,125
5663,"A Fresh Perspective","Acer","Oct 1996",186,159
5664,"Injecting New Life Into Angiography","ACIST Injection System/Bracco Diagnostics","Nov 1999 Vol.11#11",129,178
5665,"THE PAIN RELIEVER THAT'S SO SMALL BECAUSE IT'S SO POWERFUL.","ACTRON",,4,
5666,"For Citizens Of The World.","MCI WORLD.",,186,
5667,"PRECISION CRAFTED PERFORMANCE.","ACURA VIGOR","May 1991",32,113
5668,"IMPRESS YOURSELF.","ACURA/Honda Motor Co.",,32,
5669,"Strength Beyond Numbers","Chartered Accountants Of Canada.",,186,
5670,"Designed With Purpose. Driven By Passion.","ACURA/Honda Motor Co.",,32,
5671,"SOME THINGS ARE WORTH THE PRICE.","ACURA/Honda Motor Co.",,32,
5672,"The Value Of Vision.","acuson",,129,
5673,"People Are Spreading The Word.","Adalat CC/Bayer",,4,
5675,"Designed For Your Ears. And What's Between Them.","ADCOM","Nov 1999",186,124
5676,"For The Long Run.","Adequan/Luitpold Pharmaceuticals, Inc.","Sep 1995",4,139
5677,"Seeing Clearly Into The Future.","MicroScan 6P/Adi","Mar 1998",186,123
5678,"Suddenly, You're Unforgettable.","Adobe Photoshop 5.0","June 1998",186,123
5679,"Focus On What Matters","ADP","May 12, 1997",186,32
5680,"IT PAYS TO HIRE US.","ADP","Jul 1, 1996",186,32
5681,"Demand The Best. Prevent The Worst.","ADT/tyco International Ltd. Co.","Nov 15, 1999 Vol.164#12",186,127
5682,"You Can Test. Or You Can A_ _ _ _ test.","ADVANTEST CORP.",,186,
5683,"SHOULD BE YOUR  #1 OTC ANALGESIC CHOICE","Advil/WHITEHALL-ROBINS HEALTHCARE","Feb 24, 1997",4,21
5684,"The People You Thought You Knew.","Biography","Mar 16, 1998",186,5
5686,"TIME WELL SPENT","A&E","Mar 16, 1998",186,5
5687,"Smarter Business. Better Patient Care.","Medical Economics.","Dec 3, 2004 Vol.81#23",11,21
